Year,Cause Name,State,Deaths
2001,Unintentional injuries,Delaware,290
2001,Unintentional injuries,District of Columbia,223
2001,Unintentional injuries,Florida,6969
2001,Unintentional injuries,Georgia,3396
2001,Unintentional injuries,Hawaii,372
2001,Unintentional injuries,Idaho,568
2001,Unintentional injuries,Illinois,4077
2001,Unintentional injuries,Indiana,2185
2001,Unintentional injuries,Iowa,1051
2001,Unintentional injuries,Kansas,1156
2001,Unintentional injuries,Kentucky,1990
2001,Unintentional injuries,Louisiana,2029
2001,Unintentional injuries,Maine,490
2001,Unintentional injuries,Maryland,1339
2001,Unintentional injuries,Massachusetts,1506
2001,Unintentional injuries,Michigan,3291
2001,All causes,New Hampshire,9815
2001,Unintentional injuries,Minnesota,1797
2001,Unintentional injuries,Mississippi,1571
2001,Unintentional injuries,Missouri,2455
2001,Unintentional injuries,Montana,468
2001,Unintentional injuries,Nebraska,633
2001,Unintentional injuries,Nevada,739
2001,Unintentional injuries,New Hampshire,374
2001,Unintentional injuries,New Jersey,2405
2001,Unintentional injuries,New Mexico,1020
2001,Unintentional injuries,New York,4982
2001,Unintentional injuries,North Carolina,3438
2001,Unintentional injuries,North Dakota,238
2001,Unintentional injuries,Ohio,3857
2001,Unintentional injuries,Oklahoma,1700
2001,Unintentional injuries,Oregon,1313
2001,Unintentional injuries,Pennsylvania,4552
2001,Unintentional injuries,Rhode Island,293
2001,Unintentional injuries,South Carolina,1960
2001,Unintentional injuries,South Dakota,382
2001,Unintentional injuries,Tennessee,2709
2001,Unintentional injuries,Texas,7920
2001,Unintentional injuries,United States,101537
2001,Unintentional injuries,Utah,643
2001,Unintentional injuries,Vermont,230
2001,Unintentional injuries,Virginia,2432
2001,Unintentional injuries,Washington,2072
2001,Unintentional injuries,West Virginia,834
2001,Unintentional injuries,Wisconsin,2100
2001,Unintentional injuries,Wyoming,272
2001,All causes,Alabama,45316
2001,All causes,Alaska,2974
2001,All causes,Arizona,41058
2001,All causes,Arkansas,27759
2001,All causes,California,234044
2001,All causes,Colorado,28294
2001,All causes,Connecticut,29827
2001,All causes,Delaware,7112
2001,All causes,District of Columbia,5951
2001,All causes,Florida,167269
2001,All causes,Georgia,64485
2001,All causes,Hawaii,8394
2001,All causes,Idaho,9753
2001,All causes,Illinois,105430
2001,All causes,Indiana,55198
2001,All causes,Iowa,27791
2001,All causes,Kansas,24647
2001,All causes,Kentucky,39861
2001,All causes,Louisiana,41757
2001,All causes,Maine,12421
2001,All causes,Maryland,43839
2001,All causes,Massachusetts,56754
2001,All causes,Michigan,86424
2001,All causes,Minnesota,37735
2001,All causes,Mississippi,28259
2001,All causes,Missouri,54982
2001,All causes,Montana,8265
2001,All causes,Nebraska,15174
2001,All causes,Nevada,16285
2001,All causes,New Jersey,74710
2001,All causes,New Mexico,14129
2001,All causes,New York,159240
2001,All causes,North Carolina,70934
2001,All causes,North Dakota,6048
2001,All causes,Ohio,108027
2001,All causes,Oklahoma,34682
2001,All causes,Oregon,30158
2001,All causes,Pennsylvania,129729
2001,All causes,Rhode Island,10021
2001,All causes,South Carolina,36612
2001,All causes,South Dakota,6923
2001,All causes,Tennessee,55151
2001,All causes,Texas,152779
2001,All causes,United States,2416425
2001,All causes,Utah,12662
2001,All causes,Vermont,5201
2001,All causes,Virginia,56280
2001,All causes,Washington,44642
2001,All causes,West Virginia,20967
2001,All causes,Wisconsin,46628
2001,All causes,Wyoming,4029
2001,Alzheimer's disease,Alabama,1103
2001,Alzheimer's disease,Alaska,44
2001,Alzheimer's disease,Arizona,1108
2001,Alzheimer's disease,Arkansas,452
2001,Alzheimer's disease,California,4935
2001,Alzheimer's disease,Colorado,852
2001,Alzheimer's disease,Connecticut,573
2001,Alzheimer's disease,Delaware,135
2001,Alzheimer's disease,District of Columbia,99
2001,Alzheimer's disease,Florida,3643
2001,Alzheimer's disease,Georgia,1419
2001,Alzheimer's disease,Hawaii,122
2001,Alzheimer's disease,Idaho,294
2001,Alzheimer's disease,Illinois,2163
2001,Alzheimer's disease,Indiana,1231
2001,Alzheimer's disease,Iowa,863
2001,Alzheimer's disease,Kansas,642
2001,Alzheimer's disease,Kentucky,966
2001,Alzheimer's disease,Louisiana,957
2001,Alzheimer's disease,Maine,471
2001,Alzheimer's disease,Maryland,948
2001,Alzheimer's disease,Massachusetts,1533
2001,Alzheimer's disease,Michigan,1803
2001,Alzheimer's disease,Minnesota,1173
2001,Alzheimer's disease,Mississippi,449
2001,Alzheimer's disease,Missouri,1106
2001,Alzheimer's disease,Montana,249
2001,Alzheimer's disease,Nebraska,430
2001,Alzheimer's disease,Nevada,211
2001,Alzheimer's disease,New Hampshire,305
2001,Alzheimer's disease,New Jersey,1376
2001,Alzheimer's disease,New Mexico,297
2001,Alzheimer's disease,New York,1705
2001,Alzheimer's disease,North Carolina,1786
2001,Alzheimer's disease,North Dakota,224
2001,Alzheimer's disease,Ohio,2367
2001,Alzheimer's disease,Oklahoma,682
2001,Alzheimer's disease,Oregon,1030
2001,Alzheimer's disease,Pennsylvania,2753
2001,Alzheimer's disease,Rhode Island,251
2001,Alzheimer's disease,South Carolina,881
2001,Alzheimer's disease,South Dakota,156
2001,Alzheimer's disease,Tennessee,1148
2001,Alzheimer's disease,Texas,3439
2001,Alzheimer's disease,United States,53852
2001,Alzheimer's disease,Utah,314
2001,Alzheimer's disease,Vermont,149
2001,Alzheimer's disease,Virginia,1184
2001,Alzheimer's disease,Washington,2050
2001,Alzheimer's disease,West Virginia,398
2001,Alzheimer's disease,Wisconsin,1269
2001,Alzheimer's disease,Wyoming,114
2001,Stroke,Alabama,2998
2001,Stroke,Alaska,158
2001,Stroke,Arizona,2480
2001,Stroke,Arkansas,2256
2001,Stroke,California,18088
2001,Stroke,Colorado,1825
2001,Stroke,Connecticut,2003
2001,Stroke,Delaware,383
2001,Stroke,District of Columbia,265
2001,Stroke,Florida,10414
2001,Stroke,Georgia,4312
2001,Stroke,Hawaii,766
2001,Stroke,Idaho,781
2001,Stroke,Illinois,7230
2001,Stroke,Indiana,3877
2001,Stroke,Iowa,2218
2001,Stroke,Kansas,1848
2001,Stroke,Kentucky,2557
2001,Stroke,Louisiana,2638
2001,Stroke,Maine,822
2001,Stroke,Maryland,2882
2001,Stroke,Massachusetts,3535
2001,Stroke,Michigan,5701
2001,Stroke,Minnesota,2727
2001,Stroke,Mississippi,1935
2001,Stroke,Missouri,3796
2001,Stroke,Montana,578
2001,Stroke,Nebraska,1130
2001,Stroke,Nevada,913
2001,Stroke,New Hampshire,633
2001,Stroke,New Jersey,4007
2001,Stroke,New Mexico,824
2001,Stroke,New York,7706
2001,Stroke,North Carolina,5401
2001,Stroke,North Dakota,507
2001,Stroke,Ohio,6891
2001,Stroke,Oklahoma,2384
2001,Stroke,Oregon,2588
2001,Stroke,Pennsylvania,8619
2001,Stroke,Rhode Island,614
2001,Stroke,South Carolina,2832
2001,Stroke,South Dakota,490
2001,Stroke,Tennessee,4037
2001,Stroke,Texas,10612
2001,Stroke,United States,163538
2001,Stroke,Utah,870
2001,Stroke,Vermont,323
2001,Stroke,Virginia,4129
2001,Stroke,Washington,3765
2001,Stroke,West Virginia,1272
2001,Stroke,Wisconsin,3658
2001,Stroke,Wyoming,260
2001,CLRD,Alabama,2204
2001,CLRD,Alaska,147
2001,CLRD,Arizona,2499
2001,CLRD,Arkansas,1368
2001,CLRD,California,12965
2001,CLRD,Colorado,1836
2001,CLRD,Connecticut,1486
2001,CLRD,Delaware,306
2001,CLRD,District of Columbia,150
2001,CLRD,Florida,8954
2001,CLRD,Georgia,3097
2001,CLRD,Hawaii,280
2001,CLRD,Idaho,581
2001,CLRD,Illinois,4776
2001,CLRD,Indiana,3136
2001,CLRD,Iowa,1552
2001,CLRD,Kansas,1444
2001,CLRD,Kentucky,2265
2001,CLRD,Louisiana,1763
2001,CLRD,Maine,800
2001,CLRD,Maryland,1907
2001,CLRD,Massachusetts,2810
2001,CLRD,Michigan,4148
2001,CLRD,Minnesota,1909
2001,CLRD,Mississippi,1333
2001,CLRD,Missouri,2882
2001,CLRD,Montana,583
2001,CLRD,Nebraska,882
2001,CLRD,Nevada,1136
2001,CLRD,New Hampshire,616
2001,CLRD,New Jersey,2911
2001,CLRD,New Mexico,775
2001,CLRD,New York,6906
2001,CLRD,North Carolina,3514
2001,CLRD,North Dakota,308
2001,CLRD,Ohio,5881
2001,CLRD,Oklahoma,1922
2001,CLRD,Oregon,1726
2001,CLRD,Pennsylvania,5845
2001,CLRD,Rhode Island,511
2001,CLRD,South Carolina,1731
2001,CLRD,South Dakota,362
2001,CLRD,Tennessee,2941
2001,CLRD,Texas,7739
2001,CLRD,United States,123013
2001,CLRD,Utah,525
2001,CLRD,Vermont,305
2001,CLRD,Virginia,2744
2001,CLRD,Washington,2634
2001,CLRD,West Virginia,1273
2001,CLRD,Wisconsin,2375
2001,CLRD,Wyoming,270
2001,Diabetes,Alabama,1344
2001,Diabetes,Alaska,80
2001,Diabetes,Arizona,1058
2001,Diabetes,Arkansas,756
2001,Diabetes,California,6395
2001,Diabetes,Colorado,667
2001,Diabetes,Connecticut,759
2001,Diabetes,Delaware,218
2001,Diabetes,District of Columbia,209
2001,Diabetes,Florida,4631
2001,Diabetes,Georgia,1475
2001,Diabetes,Hawaii,173
2001,Diabetes,Idaho,318
2001,Diabetes,Illinois,3092
2001,Diabetes,Indiana,1677
2001,Diabetes,Iowa,709
2001,Diabetes,Kansas,721
2001,Diabetes,Kentucky,1099
2001,Diabetes,Louisiana,1734
2001,Diabetes,Maine,398
2001,Diabetes,Maryland,1458
2001,Diabetes,Massachusetts,1422
2001,Diabetes,Michigan,2655
2001,Diabetes,Minnesota,1213
2001,Diabetes,Mississippi,661
2001,Diabetes,Missouri,1535
2001,Diabetes,Montana,229
2001,Diabetes,Nebraska,400
2001,Diabetes,Nevada,322
2001,Diabetes,New Hampshire,291
2001,Diabetes,New Jersey,2556
2001,Diabetes,New Mexico,538
2001,Diabetes,New York,3844
2001,Diabetes,North Carolina,2181
2001,Diabetes,North Dakota,196
2001,Diabetes,Ohio,3750
2001,Diabetes,Oklahoma,1065
2001,Diabetes,Oregon,1011
2001,Diabetes,Pennsylvania,3826
2001,Diabetes,Rhode Island,265
2001,Diabetes,South Carolina,1088
2001,Diabetes,South Dakota,212
2001,Diabetes,Tennessee,1746
2001,Diabetes,Texas,5456
2001,Diabetes,United States,71372
2001,Diabetes,Utah,509
2001,Diabetes,Vermont,155
2001,Diabetes,Virginia,1613
2001,Diabetes,Washington,1403
2001,Diabetes,West Virginia,802
2001,Diabetes,Wisconsin,1337
2001,Diabetes,Wyoming,120
2001,Heart disease,Alabama,13207
2001,Heart disease,Alaska,603
2001,Heart disease,Arizona,10588
2001,Heart disease,Arkansas,8263
2001,Heart disease,California,68234
2001,Heart disease,Colorado,6293
2001,Heart disease,Connecticut,8582
2001,Heart disease,Delaware,2033
2001,Heart disease,District of Columbia,1761
2001,Heart disease,Florida,50629
2001,Heart disease,Georgia,17478
2001,Heart disease,Hawaii,2310
2001,Heart disease,Idaho,2489
2001,Heart disease,Illinois,30990
2001,Heart disease,Indiana,15682
2001,Heart disease,Iowa,8250
2001,Heart disease,Kansas,6716
2001,Heart disease,Kentucky,11808
2001,Heart disease,Louisiana,11474
2001,Heart disease,Maine,3272
2001,Heart disease,Maryland,12310
2001,Heart disease,Massachusetts,15144
2001,Heart disease,Michigan,26896
2001,Heart disease,Minnesota,8760
2001,Heart disease,Mississippi,9050
2001,Heart disease,Missouri,16633
2001,Heart disease,Montana,1970
2001,Heart disease,Nebraska,4150
2001,Heart disease,Nevada,4393
2001,Heart disease,New Hampshire,2835
2001,Heart disease,New Jersey,22704
2001,Heart disease,New Mexico,3423
2001,Heart disease,New York,56643
2001,Heart disease,North Carolina,18792
2001,Heart disease,North Dakota,1700
2001,Heart disease,Ohio,32453
2001,Heart disease,Oklahoma,10840
2001,Heart disease,Oregon,7075
2001,Heart disease,Pennsylvania,39438
2001,Heart disease,Rhode Island,3076
2001,Heart disease,South Carolina,9471
2001,Heart disease,South Dakota,1985
2001,Heart disease,Tennessee,15688
2001,Heart disease,Texas,43199
2001,Heart disease,United States,700142
2001,Heart disease,Utah,2896
2001,Heart disease,Vermont,1429
2001,Heart disease,Virginia,14913
2001,Heart disease,Washington,11281
2001,Heart disease,West Virginia,6325
2001,Heart disease,Wisconsin,13023
2001,Heart disease,Wyoming,985
2001,Influenza and pneumonia,Alabama,1105
2001,Influenza and pneumonia,Alaska,36
2001,Influenza and pneumonia,Arizona,1133
2001,Influenza and pneumonia,Arkansas,735
2001,Influenza and pneumonia,California,8129
2001,Influenza and pneumonia,Colorado,650
2001,Influenza and pneumonia,Connecticut,854
2001,Influenza and pneumonia,Delaware,181
2001,Influenza and pneumonia,District of Columbia,86
2001,Influenza and pneumonia,Florida,3317
2001,Influenza and pneumonia,Georgia,1515
2001,Influenza and pneumonia,Hawaii,207
2001,Influenza and pneumonia,Idaho,239
2001,Influenza and pneumonia,Illinois,2659
2001,Influenza and pneumonia,Indiana,1184
2001,Influenza and pneumonia,Iowa,877
2001,Cancer,Minnesota,8967
2001,Influenza and pneumonia,Kansas,561
2001,Influenza and pneumonia,Kentucky,1114
2001,Influenza and pneumonia,Louisiana,941
2001,Influenza and pneumonia,Maine,269
2001,Influenza and pneumonia,Maryland,928
2001,Influenza and pneumonia,Massachusetts,1770
2001,Influenza and pneumonia,Michigan,2076
2001,Influenza and pneumonia,Minnesota,828
2001,Influenza and pneumonia,Mississippi,754
2001,Influenza and pneumonia,Missouri,1604
2001,Influenza and pneumonia,Montana,193
2001,Influenza and pneumonia,Nebraska,296
2001,Influenza and pneumonia,Nevada,352
2001,Influenza and pneumonia,New Hampshire,216
2001,Influenza and pneumonia,New Jersey,1893
2001,Influenza and pneumonia,New Mexico,398
2001,Influenza and pneumonia,New York,5085
2001,Influenza and pneumonia,North Carolina,1780
2001,Influenza and pneumonia,North Dakota,162
2001,Influenza and pneumonia,Ohio,2401
2001,Influenza and pneumonia,Oklahoma,913
2001,Influenza and pneumonia,Oregon,575
2001,Influenza and pneumonia,Pennsylvania,2735
2001,Influenza and pneumonia,Rhode Island,295
2001,Influenza and pneumonia,South Carolina,754
2001,Influenza and pneumonia,South Dakota,188
2001,Influenza and pneumonia,Tennessee,1617
2001,Influenza and pneumonia,Texas,3608
2001,Influenza and pneumonia,United States,62034
2001,Influenza and pneumonia,Utah,411
2001,Influenza and pneumonia,Vermont,133
2001,Influenza and pneumonia,Virginia,1481
2001,Influenza and pneumonia,Washington,965
2001,Influenza and pneumonia,West Virginia,483
2001,Influenza and pneumonia,Wisconsin,1236
2001,Influenza and pneumonia,Wyoming,112
2001,Suicide,Alabama,512
2001,Suicide,Alaska,102
2001,Suicide,Arizona,767
2001,Suicide,Arkansas,382
2001,Suicide,California,2831
2001,Suicide,Colorado,722
2001,Suicide,Connecticut,283
2001,Suicide,Delaware,108
2001,Suicide,District of Columbia,40
2001,Suicide,Florida,2314
2001,Suicide,Georgia,935
2001,Suicide,Hawaii,136
2001,Suicide,Idaho,210
2001,Suicide,Illinois,1139
2001,Suicide,Indiana,715
2001,Suicide,Iowa,304
2001,Suicide,Kansas,293
2001,Suicide,Kentucky,495
2001,Cancer,Mississippi,5958
2001,Suicide,Louisiana,493
2001,Suicide,Maine,161
2001,Suicide,Maryland,454
2001,Suicide,Massachusetts,426
2001,Suicide,Michigan,1051
2001,Suicide,Minnesota,480
2001,Suicide,Mississippi,328
2001,Suicide,Missouri,725
2001,Suicide,Montana,175
2001,Suicide,Nebraska,187
2001,Suicide,Nevada,387
2001,Suicide,New Hampshire,167
2001,Suicide,New Jersey,588
2001,Suicide,New Mexico,362
2001,Suicide,New York,1253
2001,Suicide,North Carolina,997
2001,Suicide,North Dakota,79
2001,Suicide,Ohio,1219
2001,Suicide,Oklahoma,515
2001,Suicide,Oregon,505
2001,Suicide,Pennsylvania,1276
2001,Suicide,Rhode Island,88
2001,Suicide,South Carolina,467
2001,Suicide,South Dakota,105
2001,Suicide,Tennessee,711
2001,Suicide,Texas,2225
2001,Suicide,United States,30622
2001,Suicide,Utah,321
2001,Suicide,Vermont,72
2001,Suicide,Virginia,797
2001,Suicide,Washington,712
2001,Suicide,West Virginia,286
2001,Suicide,Wisconsin,639
2001,Suicide,Wyoming,83
2001,Cancer,Alabama,9801
2001,Cancer,Alaska,689
2001,Cancer,Arizona,9143
2001,Cancer,Arkansas,6092
2001,Cancer,California,53924
2001,Cancer,Colorado,6145
2001,Cancer,Connecticut,7093
2001,Cancer,Delaware,1786
2001,Cancer,District of Columbia,1327
2001,Cancer,Florida,39090
2001,Cancer,Georgia,13818
2001,Cancer,Hawaii,2024
2001,Cancer,Idaho,2093
2001,Cancer,Illinois,24778
2001,Cancer,Indiana,12831
2001,Cancer,Iowa,6404
2001,Cancer,Kansas,5448
2001,Cancer,Kentucky,9358
2001,Cancer,Louisiana,9517
2001,Cancer,Maine,3045
2001,Cancer,Maryland,10322
2001,Cancer,Massachusetts,13750
2001,Cancer,Michigan,19689
2001,Cancer,Missouri,12365
2001,Cancer,Montana,1956
2001,Cancer,Nebraska,3389
2001,Cancer,Nevada,3815
2001,Cancer,New Hampshire,2398
2001,Cancer,New Jersey,18165
2001,Cancer,New Mexico,2900
2001,Cancer,New York,36975
2001,Cancer,North Carolina,16065
2001,Cancer,North Dakota,1391
2001,Cancer,Ohio,24804
2001,Cancer,Oklahoma,7411
2001,Cancer,Oregon,7057
2001,Cancer,Pennsylvania,29914
2001,Cancer,Rhode Island,2398
2001,Cancer,South Carolina,8272
2001,Cancer,South Dakota,1590
2001,Cancer,Tennessee,12229
2001,Cancer,Texas,33488
2001,Cancer,United States,553768
2001,Cancer,Utah,2313
2001,Cancer,Vermont,1249
2001,Cancer,Virginia,13345
2001,Cancer,Washington,10802
2001,Cancer,West Virginia,4685
2001,Cancer,Wisconsin,10777
2001,Cancer,Wyoming,923
2001,Kidney disease,Alabama,974
2001,Kidney disease,Alaska,24
2001,Kidney disease,Arizona,644
2001,Kidney disease,Arkansas,521
2001,Kidney disease,California,1994
2001,Kidney disease,Colorado,391
2001,Kidney disease,Connecticut,585
2001,Kidney disease,Delaware,108
2001,Kidney disease,District of Columbia,79
2001,Kidney disease,Florida,2172
2001,Kidney disease,Georgia,1362
2001,Kidney disease,Hawaii,123
2001,Kidney disease,Idaho,95
2001,Kidney disease,Illinois,2178
2001,Kidney disease,Indiana,1149
2001,Kidney disease,Iowa,220
2001,Kidney disease,Kansas,498
2001,Kidney disease,Kentucky,807
2001,Kidney disease,Louisiana,993
2001,Kidney disease,Maine,208
2001,Kidney disease,Maryland,593
2001,Kidney disease,Massachusetts,1207
2001,Kidney disease,Michigan,1533
2001,Kidney disease,Minnesota,729
2001,Kidney disease,Mississippi,602
2001,Kidney disease,Missouri,991
2000,All causes,Montana,8096
2001,Kidney disease,Montana,128
2001,Kidney disease,Nebraska,289
2001,Kidney disease,Nevada,376
2001,Kidney disease,New Hampshire,136
2001,Kidney disease,New Jersey,1495
2001,Kidney disease,New Mexico,172
2001,Kidney disease,New York,2421
2001,Kidney disease,North Carolina,1332
2001,Kidney disease,North Dakota,50
2001,Kidney disease,Ohio,1912
2001,Kidney disease,Oklahoma,567
2001,Kidney disease,Oregon,331
2001,Kidney disease,Pennsylvania,2838
2001,Kidney disease,Rhode Island,118
2001,Kidney disease,South Carolina,632
2001,Kidney disease,South Dakota,103
2001,Kidney disease,Tennessee,624
2001,Kidney disease,Texas,2269
2001,Kidney disease,United States,39480
2001,Kidney disease,Utah,178
2001,Kidney disease,Vermont,86
2001,Kidney disease,Virginia,1128
2001,Kidney disease,Washington,279
2001,Kidney disease,West Virginia,391
2001,Kidney disease,Wisconsin,791
2001,Kidney disease,Wyoming,54
2000,Unintentional injuries,Alabama,2093
2000,Unintentional injuries,Alaska,343
2000,Unintentional injuries,Arizona,2326
2000,Unintentional injuries,Arkansas,1267
2000,Unintentional injuries,California,8577
2000,Unintentional injuries,Colorado,1702
2000,Unintentional injuries,Connecticut,1175
2000,Unintentional injuries,Delaware,290
2000,Unintentional injuries,District of Columbia,204
2000,Unintentional injuries,Florida,6267
2000,Unintentional injuries,Georgia,3103
2000,Unintentional injuries,Hawaii,343
2000,Unintentional injuries,Idaho,518
2000,Unintentional injuries,Illinois,4041
2000,Unintentional injuries,Indiana,2139
2000,Unintentional injuries,Iowa,1070
2000,Unintentional injuries,Kansas,1054
2000,Unintentional injuries,Kentucky,1838
2000,Unintentional injuries,Louisiana,2006
2000,Unintentional injuries,Maine,407
2000,Unintentional injuries,Maryland,1182
2000,All causes,Nebraska,14992
2000,Unintentional injuries,Massachusetts,1357
2000,Unintentional injuries,Michigan,3220
2000,Unintentional injuries,Minnesota,1711
2000,Unintentional injuries,Mississippi,1653
2000,Unintentional injuries,Missouri,2398
2000,Unintentional injuries,Montana,495
2000,Unintentional injuries,Nebraska,640
2000,Unintentional injuries,Nevada,730
2000,Unintentional injuries,New Hampshire,321
2000,Unintentional injuries,New Jersey,2284
2000,Unintentional injuries,New Mexico,995
2000,Unintentional injuries,New York,4244
2000,Unintentional injuries,North Carolina,3525
2000,Unintentional injuries,North Dakota,248
2000,Unintentional injuries,Ohio,3492
2000,Unintentional injuries,Oklahoma,1566
2000,Unintentional injuries,Oregon,1248
2000,Unintentional injuries,Pennsylvania,4583
2000,Unintentional injuries,Rhode Island,235
2000,Unintentional injuries,South Carolina,1974
2000,Unintentional injuries,South Dakota,321
2000,Unintentional injuries,Tennessee,2743
2000,Unintentional injuries,Texas,7407
2000,Unintentional injuries,United States,97900
2000,Unintentional injuries,Utah,665
2000,Unintentional injuries,Vermont,234
2000,Unintentional injuries,Virginia,2396
2000,Unintentional injuries,Washington,2049
2000,Unintentional injuries,West Virginia,817
2000,Unintentional injuries,Wisconsin,2159
2000,Unintentional injuries,Wyoming,245
2000,All causes,Alabama,45062
2000,All causes,Alaska,2914
2000,All causes,Arizona,40500
2000,All causes,Arkansas,28217
2000,All causes,California,229551
2000,All causes,Colorado,27288
2000,All causes,Connecticut,30129
2000,All causes,Delaware,6875
2000,All causes,District of Columbia,6001
2000,All causes,Florida,164395
2000,All causes,Georgia,63870
2000,All causes,Hawaii,8290
2000,All causes,Idaho,9563
2000,All causes,Illinois,106634
2000,All causes,Indiana,55469
2000,All causes,Iowa,28060
2000,All causes,Kansas,24717
2000,All causes,Kentucky,39504
2000,All causes,Louisiana,41138
2000,All causes,Maine,12354
2000,All causes,Maryland,43753
2000,All causes,Massachusetts,56681
2000,All causes,Michigan,86953
2000,All causes,Minnesota,37690
2000,All causes,Mississippi,28654
2000,All causes,Missouri,54865
2000,All causes,Nevada,15261
2000,All causes,New Hampshire,9697
2000,All causes,New Jersey,74800
2000,All causes,New Mexico,13425
2000,All causes,New York,158203
2000,All causes,North Carolina,71935
2000,All causes,North Dakota,5856
2000,All causes,Ohio,108125
2000,All causes,Oklahoma,35079
2000,All causes,Oregon,29552
2000,All causes,Pennsylvania,130813
2000,All causes,Rhode Island,10027
2000,All causes,South Carolina,36948
2000,All causes,South Dakota,7021
2000,All causes,Tennessee,55246
2000,All causes,Texas,149939
2000,All causes,United States,2403351
2000,All causes,Utah,12364
2000,All causes,Vermont,5127
2000,All causes,Virginia,56282
2000,All causes,Washington,43941
2000,All causes,West Virginia,21114
2000,All causes,Wisconsin,46461
2000,All causes,Wyoming,3920
2000,Alzheimer's disease,Alabama,895
2000,Alzheimer's disease,Alaska,47
2000,Alzheimer's disease,Arizona,1045
2000,Alzheimer's disease,Arkansas,430
2000,Alzheimer's disease,California,4419
2000,Alzheimer's disease,Colorado,712
2000,Alzheimer's disease,Connecticut,526
2000,Alzheimer's disease,Delaware,110
2000,Alzheimer's disease,District of Columbia,75
2000,Alzheimer's disease,Florida,3265
2000,Alzheimer's disease,Georgia,1235
2000,Alzheimer's disease,Hawaii,118
2000,Alzheimer's disease,Idaho,262
2000,Alzheimer's disease,Illinois,2154
2000,Alzheimer's disease,Indiana,1209
2000,Alzheimer's disease,Iowa,769
2000,Alzheimer's disease,Kansas,630
2000,Alzheimer's disease,Kentucky,845
2000,Alzheimer's disease,Louisiana,811
2000,Alzheimer's disease,Maine,466
2000,Alzheimer's disease,Maryland,811
2000,Alzheimer's disease,Massachusetts,1433
2000,Alzheimer's disease,Michigan,1646
2000,Alzheimer's disease,Minnesota,1154
2000,Alzheimer's disease,Mississippi,443
2000,Alzheimer's disease,Missouri,1096
2000,Alzheimer's disease,Montana,219
2000,Alzheimer's disease,Nebraska,353
2000,Alzheimer's disease,Nevada,195
2000,Alzheimer's disease,New Hampshire,273
2000,Alzheimer's disease,New Jersey,1267
2000,Alzheimer's disease,New Mexico,275
2000,Alzheimer's disease,New York,1539
2000,Alzheimer's disease,North Carolina,1725
2000,Alzheimer's disease,North Dakota,209
2000,Alzheimer's disease,Ohio,2295
2000,Alzheimer's disease,Oklahoma,638
2000,Alzheimer's disease,Oregon,910
2000,Alzheimer's disease,Pennsylvania,2542
2000,Alzheimer's disease,Rhode Island,242
2000,Alzheimer's disease,South Carolina,874
2000,Alzheimer's disease,South Dakota,179
2000,Alzheimer's disease,Tennessee,1024
2000,Alzheimer's disease,Texas,3184
2000,Alzheimer's disease,United States,49558
2000,Alzheimer's disease,Utah,342
2000,Alzheimer's disease,Vermont,134
2000,Alzheimer's disease,Virginia,1094
2000,Alzheimer's disease,Washington,1799
2000,Alzheimer's disease,West Virginia,361
2000,Alzheimer's disease,Wisconsin,1177
2000,Alzheimer's disease,Wyoming,102
2000,Stroke,Alabama,3183
2000,Stroke,Alaska,170
2000,Stroke,Arizona,2648
2000,Stroke,Arkansas,2255
2000,Stroke,California,18185
2000,Stroke,Colorado,1907
2000,Stroke,Connecticut,2011
2000,Stroke,Delaware,430
2000,Stroke,District of Columbia,252
2000,Stroke,Florida,10532
2000,Stroke,Georgia,4625
2000,Stroke,Hawaii,747
2000,Stroke,Idaho,720
2000,Stroke,Illinois,7429
2000,Stroke,Indiana,4247
2000,Stroke,Iowa,2187
2000,Stroke,Kansas,1830
2000,Stroke,Kentucky,2637
2000,Stroke,Louisiana,2533
2000,Stroke,Maine,833
2000,Stroke,Maryland,2955
2000,Stroke,Massachusetts,3669
2000,Stroke,Michigan,5864
2000,Stroke,Minnesota,2820
2000,Stroke,Mississippi,1999
2000,Stroke,Missouri,3940
2000,Stroke,Montana,583
2000,Stroke,Nebraska,1091
2000,Stroke,Nevada,872
2000,Stroke,New Hampshire,662
2000,Stroke,New Jersey,4316
2000,Stroke,New Mexico,813
2000,Stroke,New York,8006
2000,Stroke,North Carolina,5749
2000,Stroke,North Dakota,456
2000,Stroke,Ohio,7175
2000,Stroke,Oklahoma,2493
2000,Stroke,Oregon,2585
2000,Stroke,Pennsylvania,8919
2000,Stroke,Rhode Island,577
2000,Stroke,South Carolina,2956
2000,Stroke,South Dakota,560
2000,Stroke,Tennessee,4266
2000,Stroke,Texas,10684
2000,Stroke,United States,167661
2000,Stroke,Utah,975
2000,Stroke,Vermont,343
2000,Stroke,Virginia,4104
2000,Stroke,Washington,3714
2000,Stroke,West Virginia,1296
2000,Stroke,Wisconsin,3598
2000,Stroke,Wyoming,260
2000,CLRD,Alabama,2057
2000,CLRD,Alaska,132
2000,CLRD,Arizona,2508
2000,CLRD,Arkansas,1405
2000,CLRD,California,12756
2000,CLRD,Colorado,1787
2000,CLRD,Connecticut,1533
2000,CLRD,Delaware,341
2000,CLRD,District of Columbia,175
2000,CLRD,Florida,8645
2000,CLRD,Georgia,3067
2000,CLRD,Hawaii,278
2000,CLRD,Idaho,569
2000,CLRD,Illinois,4768
2000,CLRD,Indiana,3052
2000,CLRD,Iowa,1512
2000,CLRD,Kansas,1411
2000,CLRD,Kentucky,2170
